name,mbase,bus_index,pg,qg,fuel,fuel_type,pmin,pmax,qmin,qmax,year_added
gen_5033_1,165.77906671814063,1123,-8.022317589679728e-9,-0.15123618519266352,hydrowater,Hydro,0.0,1.5,-0.5294117647058824,0.7058823529411765,2025
gen_SRSF1,94.72136586275349,1198,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_1173_1,2.73906388320029,936,0.0,-0.4212696568727615,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_2010_1,28.039152982927284,1210,1.0000000058916105,-0.008915795247053108,hydrowater,Hydro,0.0,0.279,-0.0279,0.0279,2025
gen_1043_1,17.553044971032865,1892,2.5058964340780716,-0.376779756634652,hydrowater,Hydro,0.0,0.17,-0.04371428571428572,0.04371428571428572,2025
gen_4081_1,85.50290291124624,395,-9.68851251153455e-9,0.0377858736264067,wind,Wind,0.0,0.35878577848819326,-0.13454466693307246,0.08969644462204832,2025
gen_4007_1,106.84239568070765,1786,-9.790929601399425e-9,0.19999999277378186,wind,Wind,0.0,0.4567544087806294,-0.10540486356476063,0.07026990904317375,2025
gen_1005_2,755.5949696494532,332,9.131629824889368,-0.467106369577295,blackcoal,Fossil,0.0,6.7875,-1.4017663043478263,3.319972826086957,2025
gen_4058_1,223.05059494781534,922,-9.791274754254642e-9,0.03243177226094491,wind,Wind,0.0,0.8920984546496669,0.0,0.3673346577969216,2025
gen_BPLANDF1_2,1.2109581138916405,1458,-8.515848799878692e-9,-0.11082488334173381,wind,Wind,0.0,0.002016569290784233,-0.0009760195367395685,0.0009760195367395685,2025
gen_2041_2,56.444140910141414,827,2.1000000122947,0.19511240931049906,naturalgas,Fossil,0.0,0.5,-0.09523809523809523,0.2619047619047619,2025
gen_5036_2,36.76534479,1244,-5.3838022337744505e-9,-0.09999996981895652,naturalgas,Fossil,0.0,0.58,-0.145,0.29,2025
gen_2003_1,37.20679614011862,961,0.9000000095208436,0.19367325400966923,hydrowater,Hydro,0.0,0.34,-0.11333333333333334,0.15111111111111114,2025
gen_CHALLHWF,58.325964201202886,1883,-8.515848799878692e-9,-0.11082488334173381,wind,Wind,0.0,0.1535482322919999,-0.07431734442932794,0.07431734442932794,2025
gen_5031_1,125.01647891378158,1127,-8.022317589635213e-9,-0.1440557615389961,hydrowater,Hydro,0.0,1.156,-0.34,0.4759999999999999,2025
gen_1081_5,800.5623023850173,1272,3.5638637708802675e-8,0.15086697738251842,blackcoal,Fossil,0.0,7.2,-3.5,3.5,2025
gen_3443_1,450.46635990520974,1448,1.4879827640775537e-8,0.006479301539074412,blackcoal,Fossil,0.0,4.26,-0.7987499999999998,1.464375,2025
gen_2041_3,56.444140910141414,827,2.1000000122947,0.19511240931049906,naturalgas,Fossil,0.0,0.5,-0.09523809523809523,0.2619047619047619,2025
gen_1074_1,126.35216756325902,1365,1.1000000106483183,-0.23009472693977473,wind,Wind,0.0,0.14069256136204125,-0.038370698553283976,0.038370698553283976,2025
pv_Q5_1,15.652475842498529,685,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025
gen_GULLRSF1,11.109707466895788,968,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_3442_1,449.2433189116981,910,6.300000062641601,0.8923050228456323,blackcoal,Fossil,0.0,4.22,-0.8038095238095238,1.5406349206349206,2025
gen_4027_1,36.2619373,184,-9.791539588555683e-9,0.0450386661152838,wind,Wind,0.0,0.227079606638097,-0.05676990165952425,0.17030970497857273,2025
gen_2036_1,107.325694307219,1115,1.1000000107921688,0.1704799855745879,wind,Wind,0.0,0.46064469687599974,-0.16750716250036354,0.16750716250036354,2025
gen_INVICTA,27.774268667239465,1330,-8.515848799878692e-9,-0.11082488334173381,wind,Wind,0.0,0.04625158923817048,-0.02238576919127451,0.02238576919127451,2025
gen_1037_1,324.66050644395364,501,6.30000006264597,0.5116647828208223,hydrowater,Hydro,0.0,3.08,-0.4888888888888889,1.0266666666666668,2025
gen_4024_1,1.10546755904797,392,1.1999975384650994,-0.09999964176102974,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_MSTUART3,251.57377073412164,591,-8.515848799878692e-9,-0.11082488334173381,wind,Wind,0.0,0.4189376450015006,-0.20276582018072623,0.20276582018072623,2025
gen_1018_2,828.587737327442,94,7.756789578591114,0.48333594594426293,hydrowater,Hydro,0.0,15.0,-5.0602409638554215,7.771084337349396,2025
gen_WARWSF1,35.66216096873548,306,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_4050_2,6.0,1141,1.7887951819074237e-7,0.0,solar,Solar,0.0,0.0,0.0,0.0,2025
gen_1022_1,100.1029132,30,1.1000000106608774,-0.3000000010636493,hydrowater,Hydro,0.0,0.057699999999999994,-0.015736363636363635,0.026227272727272724,2025
gen_5231_1,44.721359549995796,494,0.4000000097691451,-0.008208902480224453,naturalgas,Fossil,0.0,0.4,-0.2,0.2,2025
gen_1040_3,341.42365312634496,46,2.590470181851592,-0.38428282003904307,hydrowater,Hydro,0.0,0.6,-0.1542857142857143,0.1542857142857143,2025
gen_SKSF1,15.442493378985144,1022,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_SWAN_E,427.72373747548784,1124,-8.515848799878692e-9,-0.11082488334173381,wind,Wind,0.0,0.7122744742678254,-0.34474084554562745,0.34474084554562745,2025
gen_GRANWF1,123.98433533055697,1436,0.4000000097693037,-0.00896203154127144,wind,Wind,0.0,0.163480755206936,-0.07912468552015701,0.07912468552015701,2025
gen_MIDDLSF1,28.88523941392905,1208,0.0,-0.7957050950398918,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_4007_2,106.84239568070765,1786,-9.790929601399425e-9,0.19999999277378186,wind,Wind,0.0,0.4567544087806294,-0.10540486356476063,0.07026990904317375,2025
gen_1582_1,130.80465299406578,428,0.7000000096223669,0.009519598687599313,solar,Solar,0.0,0.0,-0.0,0.0,2025
wtg_T2_1,281.0178430722861,2009,0.0,0.0,wind,wind,0.0,0.3681979195453707,-0.18409895977268534,0.18409895977268534,2025
gen_4065_1,50.534916421992605,1033,2.6999998617854417,0.6708307361328479,naturalgas,Fossil,0.0,0.46799999999999997,-0.08666666666666666,0.19066666666666665,2025
gen_1031_1,90.5889255829901,1916,1.000000009638057,-0.0033932666979379082,naturalgas,Fossil,0.0,1.81,-0.543,0.543,2025
gen_5010_1,123.24446895776799,1987,-5.742392172289627e-9,0.03852805437519817,hydrowater,Hydro,0.0,1.25,-0.7692307692307694,0.8653846153846154,2025
gen_3420_1,38.25480271542186,1839,0.8204994815211015,-0.5213921649146753,hydrowater,Hydro,0.0,0.35,-0.061764705882352944,0.15441176470588233,2025
gen_1085_1,77.87963626291821,1218,-7.999999925901295e-9,-0.1264141874128206,wind,Wind,0.0,0.08866285942438071,-0.029554286474793575,0.014777143237396788,2025
gen_HYMIVC06 Belgrave-Hallam Rd Micro Hydro,0.2777426866723947,1736,-9.621017705979893e-9,0.09999999256202241,hydrowater,Hydro,0.0,0.0025,-0.00121,0.00121,2025
gen_1039_2,338.426626157714,1386,2.19103942539227,-0.37949804131028037,hydrowater,Hydro,0.0,0.19,-0.05029411764705882,0.05029411764705882,2025
gen_5030_1,53.9771218854003,842,0.6000000097642098,-0.02010335343572446,hydrowater,Hydro,0.0,0.4,-0.13333333333333336,0.2666666666666667,2025
gen_4023_1,8.392030879192394,928,0.6290505606647061,-0.1999996383067443,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_4052_1,57.02245171859941,145,1.9999998317310084,0.899999792239791,naturalgas,Fossil,0.0,0.52,-0.20800000000000005,0.234,2025
pv_Q2_1,94.44033102970361,1655,0.0,0.0,solar,solar,0.0,0.0,-0.0,0.0,2025
gen_4019_1,0.988983168276027,1184,0.9999990022247761,0.07429584597002607,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_1075_3,110.332978322869,1960,1.2000000116479703,-0.18632834028216722,wind,Wind,0.0,0.31162421302502985,-0.07790605325625746,0.07790605325625746,2025
gen_WOOLNTH1_1,51.10465434772061,1426,0.4000000097693037,-0.00896203154127144,wind,Wind,0.0,0.06738454067669405,-0.03261411768751993,0.03261411768751993,2025
gen_BROOKLYN,3.144047213131508,29,-8.515848799878692e-9,-0.11082488334173381,wind,Wind,0.0,0.008276980902597328,-0.004006058756857107,0.004006058756857107,2025
gen_1011_1,1.08747929753736,581,0.0,-1.4999999907958297,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_3588_4,515.843401,1140,0.5914500836745517,-0.21444112280840133,blackcoal,Fossil,0.0,4.5,-0.7788461538461539,1.6442307692307692,2025
gen_3419_2,20.417134706402297,1216,0.8479755663852845,-0.5477465685138309,hydrowater,Hydro,0.0,0.18680000000000002,-0.03845882352941177,0.08241176470588235,2025
gen_3444_1,374.71153841885024,1580,6.477506029201183,1.2729506936195132,blackcoal,Fossil,0.0,3.5,-1.0808823529411766,1.3382352941176472,2025
gen_NYNGAN1,113.3523452847377,1544,0.0,-1.6999999719524246,solar,Solar,0.0,0.0,-0.0,0.0,2025
gen_HEPWIND1,4.554980061427272,69,-8.515848799878692e-9,-0.11082488334173381,wind,Wind,0.0,0.011991385759946656,-0.0058038307078141825,0.0058038307078141825,2025
gen_4050_3,6.0,1141,1.7887951819074237e-7,0.0,solar,Solar,0.0,0.0,0.0,0.0,2025
