timestamp,CNSW_demand_norm,CQ_demand_norm,CSA_demand_norm,GG_demand_norm,NNSW_demand_norm,NQ_demand_norm,SESA_demand_norm,SNSW_demand_norm,SNW_demand_norm,SQ_demand_norm,TAS_demand_norm,VIC_demand_norm,NSW_Solar_norm,QLD_Solar_norm,SA_Solar_norm,VIC_Solar_norm,NSW_Wind_norm,QLD_Wind_norm,SA_Wind_norm,TAS_Wind_norm,VIC_Wind_norm
2025-04-13 22:30:00,1.1820717336428461,1.2148687568914023,0.11177147374570884,1.0343107897928543,0.45600650958920563,1.237965514426757,1.1824688225423765,1.2254478045501698,1.151305041456983,1.2092896768219412,1.160863565478007,1.1721072449449113,0.0,0.0,0.0,0.0,0.7704453085452985,1.0256167298945522,0.7998840849988612,0.5180140598564117,0.16644109695691858
2025-04-13 23:00:00,1.1786938011814971,1.2025212842846216,0.11869210623270254,1.0320692978454642,0.4459180295428494,1.2255373064689374,1.1845038220278996,1.2228719617808512,1.14792046146911,1.1985231389886652,1.1525282213225525,1.180295398909357,0.0,0.0,0.0,0.0,0.7798198405186852,1.007742139513068,0.8627265856387709,0.5421830932374828,0.157768538324863
2025-04-13 23:30:00,1.1735845730301258,1.1890033874930808,0.2433231404161721,1.0296153347411616,0.43065889459466244,1.2119310207809955,1.2211512824211848,1.218975920104791,1.1428011807642822,1.1867360348689509,1.1403751074348283,1.1814574566193348,0.0,0.0,0.0,0.0,0.7360241106201468,0.9902644375186884,0.9382342609591711,0.6022868727735909,0.14488458387685219
2025-04-14 00:00:00,1.1658914973304253,1.1859052713653515,0.21907247654413997,1.0290529202078682,0.4076829729259529,1.208812647171126,1.214019595454085,1.2131095774665097,1.135092987616836,1.1840386229536621,1.1323702522350363,1.1718055276483157,0.0,0.0,0.0,0.0,0.7492893576676691,0.9774891423689052,0.9834141841783592,0.6423699355712432,0.13352141359096797
2025-04-14 00:30:00,1.1586233290703412,1.1831529149883924,0.1654266005612689,1.0285532730737421,0.3859759771823825,1.206042294602422,1.1982451985578366,1.2075672352612035,1.1278105171449009,1.1816386483783778,1.124556128934801,1.1623233627539442,0.0,0.0,0.0,0.0,0.721107552098281,0.9222097025526352,0.9365042455539004,0.7197125209427081,0.1251999247891745
2025-04-14 01:00:00,1.153990362120177,1.1828318092971242,0.10187877000359846,1.0284949809236557,0.3721392261401083,1.205719089208362,1.179559165457828,1.2040343654413708,1.1231684322920048,1.1813586709352926,1.1225247613161384,1.156035688703013,0.0,0.0,0.0,0.0,0.6929608009849394,0.9145409214818969,0.9460053199506138,0.7086656806110228,0.10378999329899276
2025-04-14 01:30:00,1.1458740413462367,1.1845157636747146,0.0624984033011351,1.0288006769437485,0.3478991516330181,1.2074140539984402,1.1679794991648462,1.1978452639048245,1.1150361398049693,1.1828270687300175,1.119807346722665,1.1523555341065674,0.0,0.0,0.0,0.0,0.6730137885766998,0.8892126756994548,0.9596071181302336,0.6958564995168476,0.09606255758863175
2025-04-14 02:00:00,1.1360086794095587,1.1885451505432176,0.03937743838132435,1.02953214907642,0.3184354239432805,1.2114697874250113,1.1611808571221003,1.190322432059407,1.1051513659986505,1.1863406240317391,1.1216562809612123,1.1500738048122516,0.0,0.0,0.0,0.0,0.6465425468708476,0.8605717098517308,0.9597504773165336,0.6937521550069148,0.08801730615526857
2025-04-14 02:30:00,1.1303566996070906,1.1875546335295535,0.02548523937529379,1.0293523361267054,0.3015553033510896,1.2104727942565572,1.157095907947358,1.186012513515054,1.0994882626143667,1.1854769508479135,1.113548092897859,1.148873750969597,0.0,0.0,0.0,0.0,0.5959781999872137,0.8166831785231891,0.9361108580638314,0.6531703550322119,0.08273213692111178
2025-04-14 03:00:00,1.1268252320606993,1.1885498196980382,0.004586247780492103,1.0295329968807525,0.2910082666199779,1.2114744874629384,1.1509506359855606,1.1833195910641339,1.095949843159018,1.1863447619030516,1.112880450983004,1.1493509700531106,0.0,0.0,0.0,0.0,0.5302020814446504,0.796190926396683,0.936813921379804,0.6567307771401204,0.08615702064688303
2025-04-14 03:30:00,1.1259256688612709,1.1843269971473243,0.0,1.0287664090287651,0.28832163465706095,1.2072240533662946,1.1460872458200704,1.182633627324468,1.0950485070050062,1.1826625883892188,1.1105997180710854,1.15176959314981,0.0,0.0,0.0,0.0,0.5048013490567149,0.7575216952831523,0.9691964911445559,0.702499466255308,0.09073277608109268
2025-04-14 04:00:00,1.1255538886198055,1.1825279182648687,0.0,1.028439814818619,0.28721127002574476,1.205413211206792,1.1478546118419146,1.1823501248627883,1.0946759926824718,1.1810938609483967,1.1169006044863605,1.1505928480727496,0.0,0.0,0.0,0.0,0.5093974539878696,0.7835223451040375,1.03010504713936,0.7626867478776187,0.09151471437931948
2025-04-14 04:30:00,1.1296034754684177,1.182714527197075,0.0,1.0284736905774132,0.2993056863787412,1.205601039864809,1.148902219328366,1.1854381355553816,1.0987335452769602,1.181256590631082,1.120470546689186,1.1520634521533242,0.0,0.0,0.0,0.0,0.48200985280066455,0.7730519731218843,1.0655515932843411,0.7932937555130132,0.10148703875322285
2025-04-14 05:00:00,1.1416931285584766,1.1861325124456128,0.01215735931405204,1.0290941722378368,0.3354124365759281,1.2090413738513364,1.153176925196538,1.194657099345104,1.1108469847485918,1.184236987699072,1.1415290064825938,1.1573438643122278,0.0,0.0,0.0,0.0,0.45420668978424267,0.7484605044066303,1.0768328599626815,0.780011253362786,0.11169892339393167
2025-04-14 05:30:00,1.1555230301387267,1.1892759841746725,0.0363994492251456,1.029664820183689,0.3767166001341591,1.212205399971931,1.16030524137806,1.2052030920127121,1.1247041008684717,1.186977986526021,1.1568969050752549,1.1660865263368132,0.0,0.0,0.0,0.0,0.45694607666401305,0.7343891301760156,1.0989541723518474,0.7063454069209371,0.12397709096557027
2025-04-14 06:00:00,1.1769049636765851,1.204486541537477,0.0768163168244057,1.032449712691437,0.4400252467278236,1.2279028537942314,1.1721896794638003,1.2214528263979059,1.14613168045392,1.199852255038143,1.1858130109386473,1.1768004743017368,0.0,0.0013110028218508572,0.0,0.0,0.4731173230725029,0.6487431313629619,1.1102410797746676,0.7119669826725592,0.14132118820871506
2025-04-14 06:30:00,1.1896894396771467,1.2064412111039924,0.14996535762816177,1.0331203016420587,0.4343383569663579,1.2350424659403254,1.1936988978461032,1.2268121940673231,1.1592256485110357,1.1963650851816463,1.215929062281854,1.1948172635385366,0.03454610220665232,0.13056568102326313,0.0,0.0003652117993514562,0.4777862974530457,0.6545656320191389,1.1069486340827674,0.7601837696759108,0.15615590583384809
2025-04-14 07:00:00,1.1820484447924913,1.19999458152651,0.1622847388634986,1.0324418910428763,0.29552315085975533,1.2366108719673194,1.1980538020227742,1.209379323350906,1.1523214363044585,1.1826563402509231,1.2442904083639963,1.1963327908125185,0.21705649658511858,0.4273460217749455,0.0034706724553091152,0.11395770059587458,0.46835572333778686,0.4860705128788245,1.120083734869851,0.7487364131590742,0.1734360727981473
2025-04-14 07:30:00,1.1681264749200277,1.1841850200078075,0.08471504411704878,1.0300928269180192,0.11659569146083881,1.2292308349039163,1.192728457160152,1.1850202919649881,1.1392622937739165,1.1603058465959781,1.2535225806989478,1.1903339846729053,0.48517855796579706,0.6626059134466392,0.15734254723581836,0.4977475361226057,0.4010460399096521,0.3533013620909254,1.1450445139640006,0.755809278397978,0.18596350604670836
2025-04-14 08:00:00,1.149235859230078,1.1605818594496866,0.0,1.0263414066590215,0.0,1.2142101718500848,1.1882300417089635,1.1574668254359346,1.121186230585737,1.1309548349659633,1.2501816236893626,1.183701682140854,0.8369672808613453,1.1168352007257851,0.4538643797831781,0.6254269918313969,0.3246008961230882,0.3486696422877501,1.107793513128729,0.7472830036113607,0.16928364812737304
2025-04-14 08:30:00,1.1320908128027953,1.136495592225132,0.0,1.0224132079922479,0.0,1.1972441044990425,1.179225300612658,1.1331646615085378,1.1047347842022144,1.1026471649385496,1.2207301019783992,1.1692682605432474,1.1005325642942925,1.2160854747060925,0.67102778819588,1.1432566555655255,0.2462617518750733,0.33326273019125147,1.0344110681134666,0.6439334060537664,0.16054569552683706
2025-04-14 09:00:00,1.116819604805805,1.1157134694416706,0.0,1.0189662531298733,0.0,1.1816614978061506,1.175864765615645,1.1115671634337787,1.0900782194316827,1.0791702010625805,1.2051323885027079,1.1579372486762183,1.1926304472509675,1.287218534765355,0.7759519995740835,1.219279352093154,0.18710862370692047,0.2499478146781178,0.8769752309860772,0.6413965372303088,0.12266618290861749
2025-04-14 09:30:00,1.103208363973322,1.1011368885373327,0.0,1.0165601078705897,0.0,1.1709210468476237,1.1798597591100286,1.0938664915381133,1.0769144522526544,1.062513565757582,1.1939669697716433,1.1519108553847675,1.211527015930354,1.3284123735431825,0.8563672215695071,1.2555237653505376,0.13162421988582293,0.21452788071532067,0.7562995009621911,0.6752224607774242,0.09323230481816552
2025-04-14 10:00:00,1.0972507227536106,1.088811253641924,0.0,1.014528412948385,0.0,1.1618864728396838,1.1724246982994546,1.0857242661532318,1.0711782375483558,1.0483816091000424,1.1743705855422346,1.1329040541110957,1.1806504576434331,1.2989642681913562,0.9066896854890478,1.2333679843469796,0.09977182499517731,0.20325159947038435,0.7003758976072139,0.669881832809778,0.08969587655587818
2025-04-14 10:30:00,1.0968393905265748,1.0873180594670464,0.0,1.0143172041609192,0.0,1.161364000703398,1.1706816251805687,1.0852640801422782,1.0707755856057568,1.0460954303734682,1.1667383059207719,1.1113814930750658,1.1917340191880224,1.3162017088609679,0.9371845410648179,1.200920662324825,0.08234895909628606,0.18458558754327112,0.6919776363970366,0.6795748875708375,0.08944983406381903
2025-04-14 11:00:00,1.0922673197410355,1.0914299717900986,0.0,1.0149550275282442,0.0,1.1637233722065132,1.1759129587391781,1.0813458248224532,1.0662224868559158,1.0514670188026451,1.171242237216931,1.0952906509825064,1.131756334175464,1.322306605587646,0.9411994399033647,1.1731606490697246,0.061077713197597944,0.19331281222569255,0.7396062994810683,0.7751933759813803,0.09097235624636295
2025-04-14 11:30:00,1.0926150160475923,1.1029969696842006,0.0,1.0168571475096626,0.0,1.1721277586815568,1.1711931332530097,1.0836080554479917,1.0664414967525782,1.064803548721276,1.1606935677154775,1.0833079675908324,1.1316062995192973,1.2850247345737473,0.7201845697224224,1.1445280769895834,0.07243932934037198,0.18476698355880533,0.7554692486814405,0.8075619015060346,0.092568926745577
2025-04-14 12:00:00,1.0950655457802196,1.1143894815443944,0.0,1.0187289762265956,0.0,1.1803791895181306,1.1741356908383573,1.0868484426777913,1.068807983493464,1.0779651706949156,1.1481420367906874,1.088464808337788,1.1329890139325005,1.1954254816268493,0.689041387974804,1.1176515739639477,0.06888890511146524,0.16220484842577065,0.7217971215603128,0.8474447107218781,0.10021588433567077
2025-04-14 12:30:00,1.1051504593481143,1.123548024883121,0.0,1.0202189680645182,0.0,1.1867703517389803,1.1846346732223807,1.100321719491255,1.078538130076286,1.0887890873789523,1.1365596765088912,1.1008441414038657,1.1255852778509434,1.1840975780426335,0.5227903908854066,1.1054097194644612,0.07894990999180516,0.1590684513614957,0.7068673388691713,0.8571795085296794,0.1038435255447623
2025-04-14 13:00:00,1.1092236358648695,1.1290952307877786,0.0,1.0211846171991636,0.0,1.1916763253108693,1.1902038361475016,1.1047717988370207,1.0825322513977476,1.0943062116588278,1.137555744235482,1.0982940694679808,1.1662254936606522,1.1780874433768258,0.37628473455610134,1.1362172882269064,0.06801316922105087,0.15923042978537677,0.7214381336783349,0.9140939411877692,0.11099706249227383
