timestamp,original_daily_timestamp,CNSW_demand_norm,CQ_demand_norm,CSA_demand_norm,GG_demand_norm,NNSW_demand_norm,NQ_demand_norm,SESA_demand_norm,SNSW_demand_norm,SNW_demand_norm,SQ_demand_norm,TAS_demand_norm,VIC_demand_norm,NSW_Solar_norm,QLD_Solar_norm,SA_Solar_norm,VIC_Solar_norm,NSW_Wind_norm,QLD_Wind_norm,SA_Wind_norm,TAS_Wind_norm,VIC_Wind_norm,Summer_Year
2025-01-27,2024-12-20,0.09996893784538398,0.3958947739156761,3.7596709960543393,2.073008671758407,0.45067016770597146,1.1875859115982252,0.17134229080189048,1.1775284881251296,2.15996595069278,2.19078429765063,1.111262388326669,1.2023073312483197,1.04587176016096,1.2043596522724553,0.9661427376107949,1.20350618738159,0.5613442468159204,0.38220838182962485,0.6769542231566055,0.26865101842709743,0.7360924496534655,2025
2025-01-30,2024-12-21,0.08814351582950598,0.28293395553260553,3.697900053005463,1.7559555908507658,0.4331646545116336,1.1442265779554694,0.16560885417928192,1.1670963790959445,2.039587843092258,1.9204717241051814,1.0992699850285943,1.1911671825243566,1.0520271472228664,1.1399179708248675,0.9850898565267482,1.3420388202599716,0.5227713229184694,0.40963464981807696,0.4480284531033898,0.10621910409608638,0.35965407863307897,2025
2025-02-02,2024-12-22,0.08910348307537537,0.23574467481141886,3.8165498197723613,1.6087931947541279,0.4346138881265461,1.1227364735044112,0.17690914618551573,1.1679599545461996,2.049346455487113,1.8252461869994168,1.1118907986526803,1.2038867197994267,1.0598450429192805,1.1763248779186668,0.9669227124036688,1.3420388202599716,0.4727944769432098,0.5098391451596347,0.31444814279213035,0.5144801131001123,0.12469264287337346,2025
2025-02-05,2024-12-23,0.09099343615218232,0.2100017830312002,4.303059608715376,1.5359216851389181,0.4361408426636131,1.1127153805999157,0.22810742290434927,1.169208135431216,2.069814856915822,1.764677402838449,1.1152422392471084,1.2604179722804223,1.0586769178537154,1.1589072064470691,0.9638159020907173,1.3420388202599716,0.3400652682407129,0.551845904204524,0.3991777369950978,0.4062987777808845,0.37060594347480624,2025
2025-02-08,2024-12-24,0.12832030732808947,0.2975241091975365,4.072882257180277,1.7836748732972225,0.48940172496518775,1.146790277444957,0.20041380803424222,1.2008773834536706,2.4507473223988256,1.9706210960791446,1.1105347841419446,1.223381851531455,1.0474812791088335,1.15424384750094,0.8783917259807534,1.31118411533056,0.5444923679723803,0.37213678402783607,0.6720666649089206,0.2946747565689074,0.22692658247362793,2025
2025-02-11,2024-12-25,0.09737801669530889,0.1846847700748151,4.281096287011344,1.4642557401199667,0.4440246066517358,1.102856315229107,0.2217664970251974,1.1737641881136351,2.134786559440053,1.705084722694456,1.1013438865917826,1.193038258100542,1.0536158411121916,1.1810767766026051,0.9662086261606524,1.3420388202599716,0.3061036425878327,0.41837874308077105,0.5640139935169932,0.29556172928530305,0.3536133156935567,2025
2025-02-14,2024-12-26,0.12192523411850988,0.21710821538864866,4.6716086461877016,1.5560381653212083,0.4797041422069361,1.1154803738955028,0.25782289433997513,1.1953396599106092,2.384506613089507,1.7813870588469216,1.1076473064613088,1.2244450714378066,1.0476520653695485,1.1937540640199422,0.9526152563056882,1.3420388202599716,0.375929323854538,0.4711959200844732,0.4916588813452053,0.13115523678706845,0.2850844361886346,2025
2025-02-17,2024-12-27,0.15390692460358857,0.2444908786788022,4.581796261650936,1.6335514455622402,0.5237235554534986,1.126141805385334,0.2563879708846944,1.2235468547993509,2.7117435882111662,1.8458171809362414,1.1191321482356757,1.288462174119122,1.004099441427139,1.1823358039228848,0.8966726944391217,1.231216244529519,0.5323662496976445,0.5025906927076902,0.5515408476736385,0.371325654299638,0.5450086365282253,2025
2025-02-20,2024-12-28,0.14766946505968115,0.2516920137230972,4.04849921962513,1.6539359983850694,0.5129844617711035,1.1289455650033478,0.19826023847315744,1.2172342379743295,2.6488727975296156,1.8627535566847528,1.107755256766159,1.2110833369679557,1.0440061450481568,1.134157250024015,0.4281058139162298,0.8253945216571876,0.4913211522724875,0.520704216571862,0.3957362836333037,0.6964498782854275,0.386691003580606,2025
2025-02-23,2024-12-29,0.13696156644049085,0.2586072164675303,3.870378344394203,1.6735111593438585,0.5027510506302039,1.1316379970583381,0.18315733553622085,1.2089142877861712,2.5388419101961164,1.8790167990081343,1.1131647684014063,1.1978161063182151,0.8043066636815217,1.1553519323265662,0.9228867998722904,0.8656183433371825,0.35435330691592515,0.5122089378875838,0.3778137465968955,0.15551860571796342,0.37318050859617424,2025
2025-02-26,2024-12-30,0.13154095242262287,0.24948834918192525,3.7941323155700943,1.6528966361849573,0.47702223289274776,1.1292806467623,0.17662353165375,1.1962836342676386,2.4905006893873614,1.8551715920887708,1.1011363166052588,1.203336608167896,0.8124847824066014,1.1724343244772102,0.9895878465346659,1.0496042326487582,0.34608778883935437,0.4736737821893876,0.5552156850655622,0.25826834033884033,0.4014747637058222,2025
2025-03-01,2024-12-31,0.1283089826932985,0.2975241091975365,4.072883690601598,1.7836748732972225,0.4894000850898307,1.146790277444957,0.2004139357705073,1.2008766718116628,2.4506362636121315,1.9706207030833305,1.1105260599402054,1.223381941010426,1.0474812791088335,1.15424384750094,0.8783917259807534,1.31118411533056,0.5444923679723803,0.3579180282202674,0.6720666649089206,0.2775453873925855,0.22692658247362793,2025
2025-03-04,2025-01-01,0.13499743917259505,0.24721189374395175,4.0046243015207015,1.6161475877598335,0.5182630086614513,1.1306364192457055,0.17996985361779777,1.2175763497468564,2.5893219718616427,1.8684059105061082,1.119500281292142,1.2118633937160923,1.0379869678433915,1.1809353202022184,0.9885249092416395,1.3397954481296876,0.30326056124672435,0.4598659528935468,0.5543371025487702,0.6861391540737184,0.3583468819712744,2025
2025-03-07,2025-01-02,0.12684492810810366,0.2767203366666651,5.564492787686538,1.696915457847611,0.5057946503902038,1.1425035644150374,0.31306503822475423,1.210154220908567,2.506542299350211,1.9396366790675157,1.1277233095903307,1.269812640610016,1.0053899951698877,1.155447419701727,0.9537777865583918,1.3420388202599716,0.3930697472331103,0.4456091372645117,0.47850062051560677,0.5600577061098821,0.2796269691165473,2025
2025-03-10,2025-01-03,0.1555186304030619,0.2671508051326639,4.413649153444595,1.6707225844496847,0.5492558592349955,1.1386550719758428,0.21302452572069328,1.2367964761951882,2.8126650612548785,1.9165364984160553,1.120622418326176,1.2762980096105585,1.0329738515188978,1.0959675409517908,0.9756212743315983,1.3416273098749683,0.5202949961417075,0.48513333569230116,0.6524166885777556,0.5398690587847708,0.7069227578477841,2025
2025-03-13,2025-01-04,0.1143767877848743,0.2610019663734576,3.7513388145327533,1.6538925420705848,0.4749043067159125,1.136182248875322,0.15736713941526248,1.1946770154441884,2.3833639036657335,1.9016879349114983,1.1158908884707608,1.1914452315121766,0.8716676508644872,1.0968259217040577,0.9908809046291965,1.0672242077982124,0.6303345871673951,0.4483187989196068,0.5802286267975917,0.5713977382421208,0.46741147923429394,2025
2025-03-16,2025-01-05,0.08579481848660851,0.272152754740363,3.7517265791588152,1.684413472319081,0.4436116300389148,1.1406666611438345,0.15753982569632669,1.1727004415778708,2.0654777997139946,1.9286004302005235,1.1178791811583748,1.1976816875878737,0.9890346853927432,1.1814788507701879,0.9910186329308607,1.3420388202599716,0.6161454329454243,0.43950329434263374,0.46154010165129433,0.4506635119883669,0.280404824768918,2025
2025-03-19,2025-01-06,0.10120212161621041,0.2658076507529073,3.893314174014501,1.6670462282623024,0.46772222732061325,1.1381149076039054,0.16929856879334942,1.1871865843190268,2.228540949212195,1.9133090750528188,1.1177686542554035,1.2188938818471065,0.9936969982365187,0.9070943680244175,0.9727365664037727,1.3420388202599716,0.5428884134861821,0.47382197891640304,0.4111477810569999,0.09096865029482336,0.2564438410223992,2025
2025-03-22,2025-01-07,0.13077840311540795,0.2706434725595755,3.8781245397902446,1.6802824094245032,0.5086147054040554,1.140059686626696,0.16820057791432955,1.2118248645863483,2.5549672227418982,1.9249912913671618,1.1244489796266612,1.2200576995209667,0.9177100858801528,0.7424527260089819,0.9910186329308607,1.286472384538775,0.40207552105955097,0.4086080361746626,0.5948325495241723,0.5459961425159123,0.47285302111801686,2025
2025-03-25,2025-01-08,0.11584392420765695,0.27690449942233414,3.8108913005262965,1.6974195270866197,0.48974028221815724,1.14257762747988,0.16237246805607874,1.2004777573620222,2.3911538369514096,1.9401023783495148,1.1276430872521352,1.2084242590607241,1.0148679141441463,0.610412227929222,0.9910186329308607,1.3420388202599716,0.406132163605887,0.23299588902684265,0.539672003090439,0.6609881035689084,0.3203022127406443,2025
2025-03-28,2025-01-09,0.1079871517260312,0.2778899464443814,3.9873072351792924,1.7001168077068574,0.47814607944801035,1.142973935951088,0.17737664964485478,1.1931723725723549,2.3017136579987105,1.9424821851570868,1.124380937301976,1.2101809904408394,1.0421299180237253,0.676519047578299,0.9608250513436419,1.3284128623772635,0.5655487595027737,0.39758611697038093,0.5181202640420858,0.6479723068945296,0.36095648592721463,2025
2025-03-31,2025-01-10,0.11284357518254944,0.26189335219940907,4.841836415100909,1.6563323620342594,0.4829202195522301,1.1365407294174714,0.2527515993106184,1.196455937052759,2.355979505246009,1.9038630581676659,1.1242695617067695,1.2579941668179346,1.03622272518257,1.013415532439869,0.9509627262278845,1.3420388202599716,0.550886174980596,0.4147165383444586,0.5670061208832669,0.43952879556327734,0.3651156397993995,2025
2025-04-03,2025-01-11,0.14020614730005343,0.24758122507095054,4.142467657618056,1.617158499278915,0.5289134947681611,1.1307849499521723,0.1902357617695972,1.2238489177114797,2.6447006542832314,1.8693112099035307,1.122034585347665,1.2138473415573034,1.0541515689389451,1.189516803198015,0.9901640806703411,1.3420388202599716,0.46314486587602033,0.4039774527016735,0.662194147251763,0.5533835339365697,0.6227659821526688,2025
2025-04-06,2025-01-12,0.10818847348539375,0.2605946755285577,4.3100721004291636,1.6527777435499704,0.48014757536476393,1.1360184522294257,0.2062427970185527,1.194343637510364,2.301879085999248,1.9007206424139818,1.126204444626548,1.244853389457677,1.0511706022202663,1.166498194344424,0.9898120857417673,1.3407113351935234,0.6038546987739408,0.47246067171677086,0.6321160816151469,0.1963633945559547,0.5667283275420035,2025
2025-04-09,2025-01-13,0.15181356904775684,0.28621297690544517,5.218430065350651,1.7228978562284496,0.5435647127607158,1.146321134370462,0.2837800643010845,1.2333221903624572,2.7679600711077548,1.9625561693768283,1.1370908626262315,1.331304842272995,1.0493597337659202,1.1431083661045212,0.9439165414790517,1.341426310645859,0.5441929125652771,0.4759801396989859,0.47999457026186615,0.33893654369501514,0.1884329027883141,2025
2025-04-12,2025-01-14,0.17830910454309362,0.2942025537630388,5.355335589443016,1.7447662021007968,0.5838628517621866,1.1495342306217584,0.29983153110706784,1.2575255761962445,3.0537591463101066,1.9818369967106284,1.1630395383787413,1.3057229919875804,1.0467330921777365,1.1642005409579033,0.9242502836699337,1.3083054476235383,0.4147770768075406,0.3782127167062058,0.3457863055134478,0.4217127253413582,0.2518589308164503,2025
2025-04-15,2025-01-15,0.20606122077193945,0.3049750512864074,5.3705339208303435,1.7742517196319056,0.6301164220254272,1.1538665091116802,0.30036225086829915,1.2853058358006213,3.3475093443120025,2.0078280661307883,1.125328382312557,1.262156773233113,1.0385882178867805,1.215629991363378,0.7540740891429943,1.293083331656566,0.4727938709930613,0.4497486158077689,0.3587603564147324,0.22031271953125098,0.3322269291176265,2025
2025-04-18,2025-01-16,0.21575823492410218,0.2955045106654666,5.103543526148119,1.7483298119606516,0.6418308066488994,1.1500578269366521,0.28036850479659703,1.293114091349443,3.449344151151756,1.9849768452958978,1.1273131081790617,1.3022244539730004,1.0219359540512818,1.2014778934822643,0.8434655744457121,1.082793636598914,0.5049851568097188,0.4754864699749831,0.5901588902786488,0.2921039842500149,0.5613276399649131,2025
2025-04-21,2025-01-17,0.21244360097249582,0.28856150722846524,4.25214827901441,1.7293260415148008,0.6388960422647949,1.1472656216002088,0.1994531843589925,1.2905445916767744,3.413858617023214,1.968207868899945,1.1265605583992109,1.2614107628985676,0.9756233772920658,1.0830747136042165,0.38110700328490404,0.9907281617249514,0.4770185398035955,0.4373704976809638,0.5763795568462384,0.7761178850230431,0.6301407563248654,2025
2025-04-24,2025-01-18,0.11325467338479704,0.2829836283578419,3.8766542803467954,1.7140587698352174,0.4883993208840461,1.1450224161734521,0.16789791434812484,1.1992330109955656,2.35548835573194,1.9547293520926639,1.1182442898872604,1.2063666613187585,0.9569854084872564,1.1715264193680872,0.9855222270752024,1.3420388202599716,0.46926489368019375,0.34992509539969435,0.5737754099729888,0.6584092716916046,0.41034398649317055,2025
2025-04-27,2025-01-19,0.11109237808869395,0.2886901304819371,4.144192377531198,1.7296780976846602,0.48384339192485415,1.1473173488071147,0.1931845703551963,1.1968175817251452,2.3337102112334245,1.9685055204052406,1.122851417656987,1.2216037557566208,0.9109778434589707,1.2229773786844633,0.9746733488427465,1.3420388202599716,0.42152797276322973,0.39785476956395766,0.4636445904501781,0.5763297208684387,0.3249642369469076,2025
2025-04-30,2025-01-20,0.13120476032792078,0.31097360863498896,5.035432655890347,1.7906704395912545,0.5159112515713257,1.1562788950625154,0.26776169058012883,1.216112811457911,2.5460681071627054,2.0222908343229458,1.16681686666851,1.2797480051454233,0.8019786005942015,1.1214690311334445,0.9656941870607467,1.2857850351910272,0.38445372613854156,0.501337635344688,0.34583642229385375,0.25433755498238403,0.3076209812069574,2025
2025-05-03,2025-01-21,0.17105714468512873,0.31599906983745135,5.438679445524916,1.8044256716169045,0.5755771794296338,1.1582999395422222,0.3039008253036619,1.2516324655863449,2.9774440891041545,2.034426721670349,1.140359879894654,1.3067715419131547,1.0245192013343083,1.1385201483346166,0.90768632432939,1.332312882399608,0.26347087208257197,0.4137024081470996,0.3828276771280011,0.47433430282808287,0.32380781619510773,2025
2025-05-06,2025-01-22,0.13016208492481163,0.31923256018403207,5.625163434918984,1.8132760902645213,0.5105792422515851,1.1596003232773557,0.3185050045352948,1.2128481299886529,2.5404073641633085,2.042224726525129,1.1141520108750949,1.25692303816832,1.011931534791184,1.132473244694203,0.9426688927970872,1.3392556889870282,0.5300309716681869,0.350074616267915,0.5403639981228223,0.6084329015632787,0.4246035100834024,2025
2025-05-09,2025-01-23,0.1422277486821557,0.32743435499434553,5.990043090974501,1.8357253102101527,0.5339089263478837,1.1628987651829248,0.34757583988140794,1.2267631259381768,2.6626962483445666,2.0620180628458415,1.122438319418885,1.4194807216836167,1.034111039929501,1.2001386805478946,0.9258377548473898,1.3356061896257714,0.5225342343198722,0.46758398835529275,0.6156212821386703,0.6297183027419277,0.6527891803183721,2025
2025-05-12,2025-01-24,0.18301706878151786,0.30772210294456054,4.969361850183361,1.7818251588725307,0.5974916564344098,1.155435924864448,0.25972439892362204,1.2644494962793358,3.104433754961023,2.0143295658565146,1.1259500695586027,1.356893664510824,1.046470544746475,1.00811787515426,0.9004365202418905,1.3396654347435566,0.4180263981398022,0.509807186061378,0.5508435611865099,0.6656413763520612,0.746860726642832,2025
2025-05-15,2025-01-25,0.1537835999757597,0.2690705062973517,3.9021233358756664,1.6759770290872105,0.551269147208775,1.1394271010628567,0.17003785369833602,1.2369544533253203,2.7884617975074546,1.9211479933488893,1.1184949253435077,1.238123795466001,0.9839018055604477,1.0410971266381948,0.9801971811825229,1.2415470029097242,0.4286912438564184,0.4862391250179215,0.6387464483457954,0.5987842962201311,0.540469496201523,2025
2025-05-18,2025-01-26,0.1269173658698362,0.2736777416780685,3.737960388676612,1.6885875353568842,0.5054440798483809,1.141279951402192,0.15624255685141253,1.20971100327725,2.515009898522508,1.932263181318226,1.0913585348365,1.2054696215920198,0.7231770242215176,0.9568122875105356,0.8725823158958218,0.6981237212850935,0.25315664067656823,0.4521574301036845,0.3642290390079826,0.7856512720208776,0.30076860959854346,2025
2025-05-21,2025-01-27,0.12525568665198078,0.2915396158363918,3.972800446365653,1.7374774497380727,0.5063248923353569,1.1484633008465108,0.17780787224796268,1.2100493137092518,2.48580412562469,1.9753734500724767,1.130001351173018,1.261217909672026,0.7396148337299318,0.8805484470996681,0.9773225544651293,1.1588433680652146,0.5136837471039235,0.4826616262640573,0.31737883524183175,0.5916759047749823,0.16164009400422477,2025
2025-05-24,2025-01-28,0.1761425060175748,0.30428276248686964,4.430753317797377,1.772356844252771,0.5832095359251102,1.1535880974126755,0.21611365635042967,1.2558778357800167,3.0312611979430413,2.0061485123018366,1.120213042469941,1.2906336585757252,0.9408899667563733,0.7906684181843954,0.9702026722480863,1.2693707473765834,0.36248447621613517,0.4891885163190913,0.41899347024428946,0.337294412494189,0.3246136802255535,2025
2025-05-27,2025-01-29,0.16575599500993066,0.30324428047848434,4.617674959711227,1.7695144051367464,0.5684405224450796,1.153170460576912,0.24018077854378492,1.2471040589664106,2.9190920798086086,2.003649870684727,1.1317550186092746,1.332577917198408,0.7500180383762552,0.8299144779088533,0.9694198256937197,0.9894715672508828,0.4615080348434936,0.47371802306806304,0.6513275039213657,0.5728980130438656,0.6522722468772906,2025
2025-05-30,2025-01-30,0.21062628855704485,0.32235139713278277,3.950896812969654,1.8218126991008283,0.592591224561243,1.16085459786447,0.17413747398703927,1.276106530531447,3.4101846606994375,2.049757848032358,1.1272614026876298,1.2209242413392194,0.9797045923160396,0.8089193855836904,0.989370056202861,1.327920699761311,0.5834969672413272,0.4032357648608847,0.6688310307503891,0.6826602187489507,0.6105392646498905,2025
2025-06-02,2025-01-31,0.10056669950742513,0.2812720238292779,3.9411885187948514,1.709373927039124,0.46722191087505405,1.1443340755553362,0.17332151163199053,1.1867643702034512,2.221544444529887,1.9506173622297955,1.1227038978150763,1.2176294999357264,0.9832084077252431,0.8886144378596331,0.9813057852767987,1.3420388202599716,0.6403024708686661,0.49367824624197687,0.6637321819176613,0.21675316171220013,0.5837744633788534,2025
2025-06-05,2025-02-01,0.09500477968141634,0.25563568880513815,4.827799902563648,1.6403085783429319,0.4712335627995142,1.1319277075966663,0.25112524615584775,1.188872888003672,2.326744008376392,1.8898431797728663,1.118351460911479,1.3006813320250667,0.9450662058922771,0.6508860887009618,0.9515956455295698,1.341707458442465,0.5681862990656784,0.5096237732145397,0.3707545284079457,0.38165362197580255,0.2687633401576145,2025
2025-06-08,2025-02-02,0.12431977639168333,0.25355061594434664,4.444052133741867,1.6345931726501846,0.515011146066509,1.1311049782352522,0.22941331019020722,1.2168005839684988,2.6835097293782626,1.8848146687198488,1.1284338867640098,1.284823716013207,0.9610958180850957,0.6801081792840631,0.933051859626036,1.331583739777802,0.441565616740644,0.48778687893347966,0.7382304178228108,0.37542968492242695,0.5176857875748305,2025
2025-06-11,2025-02-03,0.14456311855529796,0.27543544158786587,4.06724926034979,1.6945817337147133,0.5495865349371853,1.139740306668796,0.18541659746428538,1.2362505920477187,2.9380569437632227,1.9377256679472474,1.1139646468033932,1.2303149521057257,0.917907363475891,0.8305788799022721,0.9762975223366491,1.3255477735663124,0.4619530178506216,0.4580070067251878,0.6846432663897041,0.31710022348301714,0.5692074436628253,2025
2025-06-14,2025-02-04,0.11694849577847886,0.27196073197981624,4.267999050637634,1.6850886297884884,0.507929866479802,1.1383803209069951,0.20357603386319512,1.2108382148201124,2.593536191666934,1.9292798373471651,1.1170642308388536,1.2490976335152597,0.8864532272194088,0.8199328116937489,0.9800013692149616,1.1549679766494307,0.5604737139543048,0.5239481441654432,0.6776842810830023,0.45258963662199214,0.506096527631075,2025
